"序831 ","B01868","檇","檇","無相關對應","一對未知",,,,,,,,
"序839 ","B01869","檓","檓","無相關對應","一對未知",,,,,,,,
"序833 ","B01870","檎","檎","無相關對應","一對未知","G2-06060","無繁體","檎","無異體",,,,
"序840 ","B01871","檕","檕","無相關對應","一對未知",,,,,,,,
"序828 ","B01872","檃","檃","無相關對應","一對未知",,,,,,,,
"序847 ","B01873","檠","檠","無相關對應","一對未知","G2-06051","無繁體","檠","無異體",,,,
"序858 ","B01874","櫅","櫅","無相關對應","一對未知",,,,,,,,
"序856 ","B01875","檹","檹","無相關對應","一對未知",,,,,,,,
"序857 ","B01876","檽","檽","無相關對應","一對未知",,,,,,,,
"序474 ","B01877","檮","梼","檮","一對未知","G3-07135","檮","梼","無異體",,,,
"序8 ","B01878","檯","台","檯","一對未知",,,,,,,,
"序867 ","B01879","櫡","櫡","無相關對應","一對未知",,,,,,,,
"序859 ","B01880","櫆","櫆","無相關對應","一對未知","G3-07926","無繁體","櫆","無異體",,,,
"序732 ","B01881","櫧","槠","櫧","一對未知","G2-05669","櫧","槠","無異體",,,,
"序866 ","B01882","櫠","櫠","無相關對應","一對未知",,,,,,,,
"序862 ","B01883","櫌","櫌","無相關對應","一對未知",,,,,,,,
"序863 ","B01884","櫑","櫑","無相關對應","一對未知",,,,,,,,
"序864 ","B01885","櫙","櫙","無相關對應","一對未知",,,,,,,,
"序861 ","B01886","櫋","櫋","無相關對應","一對未知",,,,,,,,
"序298 ","B01887","櫟","栎","櫟","一對未知","G2-04155","櫟","栎","無異體",,,,
"序865 ","B01888","櫜","櫜","無相關對應","一對未知",,,,,,,,
"序881 ","B01889","櫐","累","櫐","一對未知",,,,,,,,
"序777 ","B01890","櫫","橥","櫫","一對未知","G3-07803","無繁體","橥","無異體",,,,
"序292 ","B01891","櫳","栊","櫳","一對未知","G2-04143","櫳","栊","無異體",,,,
"序658 ","B01892","櫬","榇","櫬","一對未知","G3-07499","櫬","榇","無異體",,,,
"序869 ","B01893","櫰","櫰","無相關對應","一對未知",,,,,,,,
"序662 ","B01894","櫸","榉","櫸","一對未知","G2-05404","櫸","榉","無異體",,,,
"序175 ","B01895","櫪","枥","櫪","一對未知","G2-03874","櫪","枥","無異體",,,,
"序296 ","B01896","櫨","栌","櫨","一對未知","G2-04146","櫨","栌","無異體",,,,
"序870 ","B01897","櫹","櫹","無相關對應","一對未知",,,,,,,,
"序885 ","B01898","櫱","蘖","櫱","一對未知",,,,,,,,
"序485 ","B01899","櫺","棂","櫺","一對未知","G2-04779","欞","棂","無異體",,,,
"序872 ","B01900","欂","欂","無相關對應","一對未知","G3-08053","無繁體","欂","無異體",,,,
"序871 ","B01901","櫼","櫼","無相關對應","一對未知",,,,,,,,
"序874 ","B01902","欃","欃","無相關對應","一對未知",,,,,,,,
"序876 ","B01903","欋","欋","無相關對應","一對未知",,,,,,,,
"序875 ","B01904","欈","欈","無相關對應","一對未知",,,,,,,,
"序877 ","B01905","欐","欐","無相關對應","一對未知",,,,,,,,
"序878 ","B01906","欑","欑","無相關對應","一對未知",,,,,,,,
"序354 ","B01907","欒","栾","欒","一對未知","G2-04611","欒","栾","無異體",,,,
"序879 ","B01908","欘","欘","無相關對應","一對未知",,,,,,,,
"序25 ","B03225","劄","札","劄","一對未知","G2-03532","無繁體","札","剳劄",,,,
"序527 ","B03233","箠","棰","箠","一對未知","G2-05099","無繁體","棰","箠",,,,
"序343 ","B04587","覈","核","覈","一對未知","G1-01848","無繁體","核","覈",,,,
"序181 ","B05424","鎗","枪","鎗","一對未知","G1-01027","槍","枪","鎗",,,,
"序33 ",,,,,,"G3-06527","無繁體","朳","無異體",,,,
"序57 ",,,,,,"G3-06580","無繁體","杄","無異體",,,,
"序99 ",,,,,,"G3-06581","無繁體","杧","無異體",,,,
"序102 ",,,,,,"G3-06582","榪","杩","無異體",,,,
"序177 ",,,,,,"G2-03878","梘","枧","無異體",,,,
"序187 ",,,,,,"G3-06664","棡","㭎","無異體",,,,
"序212 ",,,,,,"G3-06799","無繁體","柃","無異體",,,,
"序218 ",,,,,,"G3-06800","無繁體","柊","無異體",,,,
"序233 ",,,,,,"G3-06803","無繁體","柖","無異體",,,,
"序302 ",,,,,,"G3-06802","無繁體","栐","無異體",,,,
"序305 ",,,,,,"G3-06797","無繁體","㭕","無異體",,,,
"序306 ",,,,,,"G3-06964","無繁體","栒","無異體",,,,
"序374 ",,,,,,"G3-07047","無繁體","桊","無異體",,,,
"序389 ",,,,,,"G2-04457","無繁體","桕","無異體",,,,
"序410 ",,,,,,"G3-06959","梜","𬂩","無異體",,,,
"序411 ",,,,,,"G2-04778","無繁體","桫","無異體",,,,
"序415 ",,,,,,"G3-07137","無繁體","桲","無異體",,,,
"序436 ",,,,,,"G3-07141","無繁體","梌","無異體",,,,
"序446 ",,,,,,"G3-06961","無繁體","梠","無異體",,,,
"序476 ",,,,,,"G3-07136","無繁體","梽","無異體",,,,
"序548 ",,,,,,"G3-07332","無繁體","椀","無異體",,,,
"序554 ",,,,,,"G3-07328","無繁體","椆","無異體",,,,
"序557 ",,,,,,"G2-05101","無繁體","椋","無異體",,,,
"序576 ",,,,,,"G2-05098","欏","椤","無異體",,,,
"序581 ",,,,,,"G3-07326","櫍","𬃊","無異體",,,,
"序603 ",,,,,,"G3-07496","無繁體","楒","無異體",,,,
"序610 ",,,,,,"G3-07501","無繁體","楙","無異體",,,,
"序652 ",,,,,,"G3-07494","無繁體","榃","無異體",,,,
"序655 ",,,,,,"G3-07495","無繁體","榅","無異體",,,,
"序712 ",,,,,,"G3-07697","無繁體","槃","無異體",,,,
"序729 ",,,,,,"G3-07651","無繁體","槜","無異體",,,,
"序734 ",,,,,,"G3-07650","欓","𣗋","無異體",,,,
"序760 ",,,,,,"G2-05887","無繁體","樘","無異體",,,,
"序779 ",,,,,,"G3-07736","無繁體","㮾","無異體",,,,
"序810 ",,,,,,"G3-07845","無繁體","橞","無異體",,,,
"序814 ",,,,,,"G3-07847","無繁體","橦","無異體",,,,
"序824 ",,,,,,"G2-06064","櫞","橼","無異體",,,,
"序838 ",,,,,,"G3-07925","無繁體","檑","無異體",,,,
"序853 ",,,,,,"G3-07992","無繁體","檫","無異體",,,,
"序868 ",,,,,,"G3-08032","無繁體","㰀","無異體",,,,
